user,date,weekday,time,permanence_times,parking_lot
97,2017-11-03,Fri,8:00,193,21
135,2017-11-03,Fri,8:00,108,21
21,2017-11-03,Fri,9:30,384,21
92,2017-11-03,Fri,16:00,154,29
122,2017-11-03,Fri,7:30,190,29
5,2017-11-03,Fri,9:30,234,29
17,2017-11-03,Fri,12:00,151,30
17,2017-11-03,Fri,8:00,246,30
101,2017-11-03,Fri,8:00,242,30
130,2017-11-03,Fri,8:00,171,30
11,2017-11-03,Fri,9:30,308,30
89,2017-11-03,Fri,10:00,121,32
2,2017-11-03,Fri,10:00,318,32
89,2017-11-03,Fri,19:30,265,32
9,2017-11-03,Fri,6:00,176,32
150,2017-11-03,Fri,6:00,160,32
2,2017-11-03,Fri,7:30,148,32
149,2017-11-03,Fri,7:30,299,32
3,2017-11-03,Fri,8:00,179,32
13,2017-11-03,Fri,9:30,230,32
42,2017-11-03,Fri,12:00,159,39
90,2017-11-03,Fri,16:00,325,39
91,2017-11-03,Fri,16:00,349,39
125,2017-11-03,Fri,5:30,174,39
98,2017-11-03,Fri,8:00,195,39
33,2017-11-03,Fri,9:30,156,39
41,2017-11-03,Fri,9:30,288,39
42,2017-11-03,Fri,9:30,152,39
90,2017-11-03,Fri,9:30,297,39
91,2017-11-03,Fri,9:30,314,39
141,2017-11-03,Fri,9:30,301,39
93,2017-11-04,Sat,8:00,288,4
111,2017-11-04,Sat,10:00,270,11
99,2017-11-04,Sat,11:30,99,11
84,2017-11-04,Sat,16:00,297,11
109,2017-11-04,Sat,6:00,184,11
99,2017-11-04,Sat,7:30,205,11
88,2017-11-04,Sat,13:30,293,19
90,2017-11-04,Sat,11:30,95,39
90,2017-11-04,Sat,8:00,55,39
20,2017-11-05,Sun,10:00,124,11
20,2017-11-05,Sun,13:30,141,11
88,2017-11-05,Sun,12:00,295,19
118,2017-11-05,Sun,8:00,210,19
88,2017-11-05,Sun,9:30,62,19
91,2017-11-05,Sun,18:00,182,21
87,2017-11-05,Sun,9:30,197,21
92,2017-11-05,Sun,11:30,227,29
91,2017-11-05,Sun,10:00,340,39
91,2017-11-05,Sun,17:30,60,39
93,2017-11-06,Mon,10:00,132,4
93,2017-11-06,Mon,16:00,85,4
37,2017-11-06,Mon,6:00,135,4
27,2017-11-06,Mon,7:30,296,4
134,2017-11-06,Mon,8:00,114,4
136,2017-11-06,Mon,8:00,295,4
29,2017-11-06,Mon,9:30,182,4
93,2017-11-06,Mon,9:30,64,4
37,2017-11-06,Mon,9:30,227,4
45,2017-11-06,Mon,7:30,315,11
110,2017-11-06,Mon,7:30,235,11
111,2017-11-06,Mon,7:30,259,11
108,2017-11-06,Mon,8:00,317,11
109,2017-11-06,Mon,8:00,214,11
106,2017-11-06,Mon,9:30,296,11
119,2017-11-06,Mon,9:30,300,11
34,2017-11-06,Mon,6:00,343,16
12,2017-11-06,Mon,7:30,303,16
7,2017-11-06,Mon,8:00,399,16
77,2017-11-06,Mon,8:00,210,16
129,2017-11-06,Mon,8:00,306,16
94,2017-11-06,Mon,16:00,300,19
20,2017-11-06,Mon,6:00,224,19
1,2017-11-06,Mon,7:30,411,19
94,2017-11-06,Mon,7:30,278,19
23,2017-11-06,Mon,8:00,369,19
145,2017-11-06,Mon,8:00,132,19
135,2017-11-06,Mon,10:00,154,21
21,2017-11-06,Mon,6:00,406,21
124,2017-11-06,Mon,7:30,248,21
133,2017-11-06,Mon,7:30,163,21
97,2017-11-06,Mon,8:00,318,21
135,2017-11-06,Mon,8:00,128,21
92,2017-11-06,Mon,10:00,412,29
5,2017-11-06,Mon,7:30,112,29
92,2017-11-06,Mon,8:00,169,29
5,2017-11-06,Mon,9:30,150,29
26,2017-11-06,Mon,9:30,101,29
122,2017-11-06,Mon,9:30,192,29
144,2017-11-06,Mon,11:30,181,30
17,2017-11-06,Mon,11:30,81,30
11,2017-11-06,Mon,6:00,293,30
17,2017-11-06,Mon,6:00,75,30
130,2017-11-06,Mon,7:30,217,30
13,2017-11-06,Mon,11:30,333,32
3,2017-11-06,Mon,5:30,315,32
9,2017-11-06,Mon,5:30,157,32
2,2017-11-06,Mon,8:00,394,32
13,2017-11-06,Mon,8:00,160,32
89,2017-11-06,Mon,8:00,220,32
149,2017-11-06,Mon,8:00,255,32
150,2017-11-06,Mon,8:00,322,32
9,2017-11-06,Mon,8:00,132,32
127,2017-11-06,Mon,9:30,366,32
90,2017-11-06,Mon,10:00,145,39
98,2017-11-06,Mon,10:00,122,39
90,2017-11-06,Mon,16:00,274,39
91,2017-11-06,Mon,16:00,350,39
87,2017-11-06,Mon,5:30,367,39
33,2017-11-06,Mon,7:30,208,39
91,2017-11-06,Mon,8:00,322,39
98,2017-11-06,Mon,8:00,94,39
125,2017-11-06,Mon,8:00,165,39
37,2017-11-07,Tue,14:00,188,4
27,2017-11-07,Tue,16:00,290,4
93,2017-11-07,Tue,16:00,229,4
29,2017-11-07,Tue,17:30,177,4
136,2017-11-07,Tue,7:30,282,4
134,2017-11-07,Tue,8:00,104,4
93,2017-11-07,Tue,9:30,312,4
110,2017-11-07,Tue,10:00,274,11
119,2017-11-07,Tue,10:00,184,11
106,2017-11-07,Tue,14:00,37,11
109,2017-11-07,Tue,14:00,224,11
111,2017-11-07,Tue,14:00,231,11
119,2017-11-07,Tue,15:30,85,11
109,2017-11-07,Tue,18:00,64,11
119,2017-11-07,Tue,18:00,239,11
108,2017-11-07,Tue,7:30,234,11
149,2017-11-07,Tue,8:00,91,11
111,2017-11-07,Tue,8:00,317,11
106,2017-11-07,Tue,9:30,231,11
109,2017-11-07,Tue,9:30,126,11
145,2017-11-07,Tue,10:00,205,16
77,2017-11-07,Tue,11:30,251,16
34,2017-11-07,Tue,15:30,361,16
12,2017-11-07,Tue,16:00,213,16
7,2017-11-07,Tue,17:30,251,16
104,2017-11-07,Tue,8:00,351,16
129,2017-11-07,Tue,8:00,124,16
23,2017-11-07,Tue,15:30,280,19
1,2017-11-07,Tue,16:00,262,19
20,2017-11-07,Tue,16:00,354,19
44,2017-11-07,Tue,7:30,82,19
94,2017-11-07,Tue,7:30,134,19
145,2017-11-07,Tue,8:00,148,19
44,2017-11-07,Tue,9:30,138,19
94,2017-11-07,Tue,9:30,105,19
124,2017-11-07,Tue,10:00,92,21
135,2017-11-07,Tue,10:00,368,21
21,2017-11-07,Tue,17:30,222,21
97,2017-11-07,Tue,8:00,34,21
45,2017-11-07,Tue,9:30,239,21
5,2017-11-07,Tue,16:00,352,29
92,2017-11-07,Tue,6:00,283,29
122,2017-11-07,Tue,9:30,407,29
144,2017-11-07,Tue,11:30,121,30
17,2017-11-07,Tue,15:30,287,30
11,2017-11-07,Tue,18:00,281,30
130,2017-11-07,Tue,6:00,179,30
101,2017-11-07,Tue,7:30,154,30
144,2017-11-07,Tue,9:30,125,30
2,2017-11-07,Tue,14:00,239,32
3,2017-11-07,Tue,14:00,252,32
89,2017-11-07,Tue,14:00,312,32
9,2017-11-07,Tue,17:30,349,32
13,2017-11-07,Tue,17:30,79,32
13,2017-11-07,Tue,19:30,178,32
149,2017-11-07,Tue,9:30,181,32
150,2017-11-07,Tue,9:30,154,32
90,2017-11-07,Tue,10:00,254,39
125,2017-11-07,Tue,10:00,118,39
98,2017-11-07,Tue,10:00,127,39
91,2017-11-07,Tue,11:30,169,39
125,2017-11-07,Tue,12:00,195,39
33,2017-11-07,Tue,16:00,303,39
90,2017-11-07,Tue,16:00,117,39
87,2017-11-07,Tue,6:00,118,39
91,2017-11-07,Tue,8:00,219,39
98,2017-11-07,Tue,8:00,124,39
42,2017-11-07,Tue,9:30,106,39
41,2017-11-07,Tue,9:30,179,39
27,2017-11-08,Wed,10:00,168,4
93,2017-11-08,Wed,11:30,118,4
100,2017-11-08,Wed,12:00,356,4
27,2017-11-08,Wed,6:00,222,4
29,2017-11-08,Wed,6:00,307,4
93,2017-11-08,Wed,7:30,180,4
136,2017-11-08,Wed,7:30,382,4
134,2017-11-08,Wed,8:00,201,4
37,2017-11-08,Wed,8:00,199,4
38,2017-11-08,Wed,9:30,296,4
93,2017-11-08,Wed,13:30,272,11
45,2017-11-08,Wed,7:30,149,11
106,2017-11-08,Wed,7:30,365,11
119,2017-11-08,Wed,7:30,279,11
95,2017-11-08,Wed,8:00,71,11
109,2017-11-08,Wed,8:00,268,11
108,2017-11-08,Wed,9:30,422,11
110,2017-11-08,Wed,9:30,253,11
77,2017-11-08,Wed,16:00,110,16
34,2017-11-08,Wed,6:00,107,16
7,2017-11-08,Wed,7:30,608,16
12,2017-11-08,Wed,7:30,102,16
12,2017-11-08,Wed,9:30,119,16
34,2017-11-08,Wed,9:30,194,16
94,2017-11-08,Wed,10:00,338,19
145,2017-11-08,Wed,10:00,127,19
103,2017-11-08,Wed,12:00,164,19
94,2017-11-08,Wed,17:30,379,19
20,2017-11-08,Wed,6:00,46,19
23,2017-11-08,Wed,6:00,75,19
1,2017-11-08,Wed,7:30,134,19
99,2017-11-08,Wed,7:30,195,19
145,2017-11-08,Wed,8:00,102,19
20,2017-11-08,Wed,8:00,189,19
23,2017-11-08,Wed,9:30,329,19
124,2017-11-08,Wed,11:30,123,21
135,2017-11-08,Wed,11:30,200,21
21,2017-11-08,Wed,8:00,269,21
133,2017-11-08,Wed,8:00,232,21
124,2017-11-08,Wed,8:00,151,21
135,2017-11-08,Wed,9:30,107,21
92,2017-11-08,Wed,10:00,335,29
122,2017-11-08,Wed,11:30,127,29
92,2017-11-08,Wed,16:00,324,29
5,2017-11-08,Wed,8:00,215,29
122,2017-11-08,Wed,8:00,178,29
26,2017-11-08,Wed,9:30,94,29
144,2017-11-08,Wed,10:00,178,30
11,2017-11-08,Wed,10:00,178,30
17,2017-11-08,Wed,13:30,59,30
11,2017-11-08,Wed,7:30,195,30
17,2017-11-08,Wed,8:00,275,30
130,2017-11-08,Wed,8:00,220,30
89,2017-11-08,Wed,10:00,166,32
9,2017-11-08,Wed,13:30,152,32
3,2017-11-08,Wed,6:00,308,32
2,2017-11-08,Wed,7:30,445,32
13,2017-11-08,Wed,7:30,220,32
127,2017-11-08,Wed,7:30,155,32
150,2017-11-08,Wed,7:30,237,32
9,2017-11-08,Wed,8:00,277,32
149,2017-11-08,Wed,8:00,419,32
90,2017-11-08,Wed,10:00,66,39
33,2017-11-08,Wed,12:00,236,39
90,2017-11-08,Wed,13:30,309,39
125,2017-11-08,Wed,6:00,128,39
33,2017-11-08,Wed,9:30,160,39
93,2017-11-09,Thu,11:30,189,4
29,2017-11-09,Thu,14:00,421,4
37,2017-11-09,Thu,14:00,304,4
27,2017-11-09,Thu,17:30,280,4
93,2017-11-09,Thu,17:30,236,4
93,2017-11-09,Thu,21:30,241,4
134,2017-11-09,Thu,9:30,212,4
136,2017-11-09,Thu,9:30,353,4
109,2017-11-09,Thu,10:00,690,11
111,2017-11-09,Thu,10:00,251,11
119,2017-11-09,Thu,10:00,246,11
110,2017-11-09,Thu,11:30,102,11
106,2017-11-09,Thu,14:00,307,11
108,2017-11-09,Thu,14:00,36,11
111,2017-11-09,Thu,14:00,188,11
110,2017-11-09,Thu,15:30,160,11
111,2017-11-09,Thu,17:30,240,11
119,2017-11-09,Thu,6:00,212,11
110,2017-11-09,Thu,8:00,173,11
106,2017-11-09,Thu,9:30,249,11
108,2017-11-09,Thu,9:30,143,11
119,2017-11-09,Thu,9:30,53,11
12,2017-11-09,Thu,15:30,112,16
34,2017-11-09,Thu,16:00,102,16
107,2017-11-09,Thu,10:00,102,19
117,2017-11-09,Thu,15:30,176,19
1,2017-11-09,Thu,16:00,195,19
20,2017-11-09,Thu,16:00,226,19
23,2017-11-09,Thu,16:00,172,19
118,2017-11-09,Thu,16:00,126,19
44,2017-11-09,Thu,6:00,169,19
112,2017-11-09,Thu,6:00,213,19
145,2017-11-09,Thu,8:00,428,19
94,2017-11-09,Thu,9:30,355,19
44,2017-11-09,Thu,9:30,171,19
45,2017-11-09,Thu,10:00,328,21
124,2017-11-09,Thu,10:00,251,21
135,2017-11-09,Thu,10:00,131,21
97,2017-11-09,Thu,11:30,178,21
21,2017-11-09,Thu,14:00,356,21
91,2017-11-09,Thu,14:00,210,21
124,2017-11-09,Thu,8:00,123,21
133,2017-11-09,Thu,8:00,235,21
135,2017-11-09,Thu,8:00,144,21
97,2017-11-09,Thu,9:30,114,21
92,2017-11-09,Thu,10:00,380,29
122,2017-11-09,Thu,10:00,150,29
5,2017-11-09,Thu,16:00,293,29
130,2017-11-09,Thu,10:00,236,30
11,2017-11-09,Thu,14:00,135,30
17,2017-11-09,Thu,14:00,250,30
144,2017-11-09,Thu,7:30,323,30
2,2017-11-09,Thu,14:00,384,32
13,2017-11-09,Thu,15:30,342,32
3,2017-11-09,Thu,16:00,202,32
9,2017-11-09,Thu,17:30,319,32
149,2017-11-09,Thu,8:00,111,32
150,2017-11-09,Thu,8:00,140,32
89,2017-11-09,Thu,9:30,398,32
98,2017-11-09,Thu,10:00,216,39
41,2017-11-09,Thu,10:00,262,39
90,2017-11-09,Thu,14:00,190,39
33,2017-11-09,Thu,16:00,182,39
42,2017-11-09,Thu,7:30,355,39
90,2017-11-09,Thu,9:30,264,39
91,2017-11-09,Thu,9:30,314,39
125,2017-11-09,Thu,9:30,181,39
93,2017-11-10,Fri,10:00,373,4
27,2017-11-10,Fri,10:00,307,4
27,2017-11-10,Fri,7:30,200,4
134,2017-11-10,Fri,7:30,82,4
136,2017-11-10,Fri,7:30,133,4
29,2017-11-10,Fri,9:30,312,4
37,2017-11-10,Fri,9:30,269,4
106,2017-11-10,Fri,10:00,266,11
131,2017-11-10,Fri,10:00,169,11
110,2017-11-10,Fri,12:00,269,11
119,2017-11-10,Fri,12:00,104,11
93,2017-11-10,Fri,19:30,235,11
108,2017-11-10,Fri,5:30,209,11
109,2017-11-10,Fri,6:00,64,11
110,2017-11-10,Fri,8:00,164,11
119,2017-11-10,Fri,9:30,143,11
108,2017-11-10,Fri,9:30,194,11
109,2017-11-10,Fri,9:30,115,11
12,2017-11-10,Fri,10:00,211,16
34,2017-11-10,Fri,10:00,356,16
104,2017-11-10,Fri,5:30,211,16
129,2017-11-10,Fri,7:30,192,16
12,2017-11-10,Fri,9:30,100,16
7,2017-11-10,Fri,9:30,282,16
20,2017-11-10,Fri,10:00,76,19
112,2017-11-10,Fri,10:00,166,19
94,2017-11-10,Fri,11:30,321,19
20,2017-11-10,Fri,11:30,92,19
44,2017-11-10,Fri,12:00,184,19
20,2017-11-10,Fri,13:30,264,19
94,2017-11-10,Fri,17:30,159,19
84,2017-11-10,Fri,7:30,157,19
145,2017-11-10,Fri,7:30,437,19
23,2017-11-10,Fri,9:30,390,19
44,2017-11-10,Fri,9:30,214,19
45,2017-11-10,Fri,10:00,375,21
21,2017-11-10,Fri,13:30,375,21
95,2017-11-10,Fri,7:30,116,21
135,2017-11-10,Fri,7:30,180,21
124,2017-11-10,Fri,8:00,258,21
133,2017-11-10,Fri,8:00,289,21
97,2017-11-10,Fri,9:30,211,21
95,2017-11-10,Fri,9:30,139,21
92,2017-11-10,Fri,10:00,375,29
92,2017-11-10,Fri,17:30,151,29
122,2017-11-10,Fri,8:00,243,29
130,2017-11-10,Fri,6:00,193,30
11,2017-11-10,Fri,9:30,67,30
3,2017-11-10,Fri,10:00,312,32
89,2017-11-10,Fri,11:30,404,32
13,2017-11-10,Fri,12:00,227,32
2,2017-11-10,Fri,7:30,327,32
9,2017-11-10,Fri,7:30,382,32
150,2017-11-10,Fri,7:30,103,32
149,2017-11-10,Fri,8:00,203,32
127,2017-11-10,Fri,9:30,258,32
42,2017-11-10,Fri,10:00,324,39
90,2017-11-10,Fri,10:00,252,39
91,2017-11-10,Fri,10:00,319,39
90,2017-11-10,Fri,16:00,272,39
91,2017-11-10,Fri,16:00,342,39
125,2017-11-10,Fri,5:30,346,39
98,2017-11-10,Fri,8:00,197,39
141,2017-11-10,Fri,8:00,107,39
33,2017-11-10,Fri,9:30,413,39
41,2017-11-10,Fri,9:30,207,39
85,2017-11-11,Sat,8:00,478,19
92,2017-11-11,Sat,16:00,447,29
92,2017-11-11,Sat,9:30,410,29
91,2017-11-11,Sat,11:30,273,39
91,2017-11-11,Sat,8:00,158,39
5,2017-11-12,Sun,10:00,254,19
27,2017-11-13,Mon,10:00,216,4
29,2017-11-13,Mon,11:30,226,4
136,2017-11-13,Mon,12:00,195,4
93,2017-11-13,Mon,16:00,183,4
37,2017-11-13,Mon,7:30,294,4
93,2017-11-13,Mon,7:30,332,4
29,2017-11-13,Mon,8:00,46,4
134,2017-11-13,Mon,8:00,147,4
136,2017-11-13,Mon,9:30,181,4
98,2017-11-13,Mon,6:00,107,11
111,2017-11-13,Mon,7:30,291,11
45,2017-11-13,Mon,8:00,279,11
106,2017-11-13,Mon,8:00,213,11
108,2017-11-13,Mon,8:00,226,11
109,2017-11-13,Mon,8:00,46,11
110,2017-11-13,Mon,8:00,279,11
8,2017-11-13,Mon,8:00,265,11
119,2017-11-13,Mon,9:30,147,11
30,2017-11-13,Mon,9:30,111,11
109,2017-11-13,Mon,9:30,76,11
77,2017-11-13,Mon,10:00,255,16
34,2017-11-13,Mon,5:30,204,16
129,2017-11-13,Mon,7:30,193,16
7,2017-11-13,Mon,8:00,240,16
12,2017-11-13,Mon,8:00,475,16
94,2017-11-13,Mon,16:00,313,19
1,2017-11-13,Mon,5:30,318,19
20,2017-11-13,Mon,7:30,357,19
23,2017-11-13,Mon,7:30,298,19
145,2017-11-13,Mon,8:00,153,19
94,2017-11-13,Mon,9:30,122,19
21,2017-11-13,Mon,10:00,142,21
135,2017-11-13,Mon,10:00,146,21
21,2017-11-13,Mon,6:00,257,21
124,2017-11-13,Mon,6:00,193,21
97,2017-11-13,Mon,7:30,253,21
95,2017-11-13,Mon,8:00,139,21
135,2017-11-13,Mon,8:00,103,21
133,2017-11-13,Mon,8:00,184,21
92,2017-11-13,Mon,11:30,121,29
92,2017-11-13,Mon,16:00,216,29
5,2017-11-13,Mon,7:30,129,29
122,2017-11-13,Mon,8:00,350,29
130,2017-11-13,Mon,8:00,207,29
5,2017-11-13,Mon,9:30,339,29
17,2017-11-13,Mon,10:00,217,30
144,2017-11-13,Mon,11:30,192,30
11,2017-11-13,Mon,6:00,312,30
17,2017-11-13,Mon,6:00,118,30
130,2017-11-13,Mon,7:30,111,30
9,2017-11-13,Mon,10:00,165,32
149,2017-11-13,Mon,10:00,299,32
89,2017-11-13,Mon,17:30,114,32
3,2017-11-13,Mon,6:00,162,32
9,2017-11-13,Mon,6:00,165,32
2,2017-11-13,Mon,7:30,215,32
13,2017-11-13,Mon,7:30,140,32
149,2017-11-13,Mon,8:00,150,32
150,2017-11-13,Mon,8:00,377,32
89,2017-11-13,Mon,9:30,360,32
127,2017-11-13,Mon,9:30,319,32
3,2017-11-13,Mon,9:30,320,32
33,2017-11-13,Mon,12:00,293,39
90,2017-11-13,Mon,12:00,177,39
90,2017-11-13,Mon,16:00,107,39
91,2017-11-13,Mon,16:00,283,39
125,2017-11-13,Mon,7:30,144,39
98,2017-11-13,Mon,7:30,89,39
33,2017-11-13,Mon,8:00,73,39
91,2017-11-13,Mon,8:00,257,39
90,2017-11-13,Mon,9:30,110,39
125,2017-11-13,Mon,9:30,305,39
27,2017-11-14,Tue,16:00,400,4
29,2017-11-14,Tue,16:00,252,4
37,2017-11-14,Tue,16:00,338,4
93,2017-11-14,Tue,16:00,130,4
136,2017-11-14,Tue,7:30,223,4
134,2017-11-14,Tue,8:00,138,4
93,2017-11-14,Tue,9:30,253,4
108,2017-11-14,Tue,10:00,110,11
110,2017-11-14,Tue,11:30,431,11
119,2017-11-14,Tue,11:30,256,11
93,2017-11-14,Tue,14:00,140,11
108,2017-11-14,Tue,14:00,256,11
109,2017-11-14,Tue,14:00,58,11
111,2017-11-14,Tue,15:30,368,11
106,2017-11-14,Tue,16:00,383,11
109,2017-11-14,Tue,16:00,179,11
110,2017-11-14,Tue,19:30,96,11
108,2017-11-14,Tue,7:30,152,11
149,2017-11-14,Tue,7:30,91,11
109,2017-11-14,Tue,8:00,184,11
111,2017-11-14,Tue,8:00,287,11
106,2017-11-14,Tue,9:30,363,11
119,2017-11-14,Tue,9:30,108,11
129,2017-11-14,Tue,10:00,134,16
145,2017-11-14,Tue,10:00,133,16
7,2017-11-14,Tue,16:00,184,16
12,2017-11-14,Tue,17:30,200,16
34,2017-11-14,Tue,17:30,330,16
104,2017-11-14,Tue,8:00,170,16
129,2017-11-14,Tue,8:00,109,16
118,2017-11-14,Tue,14:00,301,19
20,2017-11-14,Tue,15:30,394,19
94,2017-11-14,Tue,15:30,269,19
1,2017-11-14,Tue,16:00,228,19
23,2017-11-14,Tue,16:00,425,19
44,2017-11-14,Tue,7:30,162,19
94,2017-11-14,Tue,8:00,270,19
145,2017-11-14,Tue,8:00,158,19
117,2017-11-14,Tue,9:30,127,19
124,2017-11-14,Tue,10:00,104,21
41,2017-11-14,Tue,12:00,323,21
135,2017-11-14,Tue,12:00,165,21
21,2017-11-14,Tue,16:00,257,21
133,2017-11-14,Tue,7:30,117,21
45,2017-11-14,Tue,8:00,346,21
97,2017-11-14,Tue,8:00,124,21
135,2017-11-14,Tue,9:30,178,21
133,2017-11-14,Tue,9:30,110,21
5,2017-11-14,Tue,17:30,228,29
92,2017-11-14,Tue,8:00,359,29
144,2017-11-14,Tue,10:00,190,30
17,2017-11-14,Tue,14:00,156,30
11,2017-11-14,Tue,17:30,329,30
130,2017-11-14,Tue,5:30,125,30
101,2017-11-14,Tue,9:30,146,30
3,2017-11-14,Tue,14:00,212,32
2,2017-11-14,Tue,16:00,164,32
13,2017-11-14,Tue,17:30,59,32
13,2017-11-14,Tue,19:30,79,32
150,2017-11-14,Tue,7:30,330,32
127,2017-11-14,Tue,8:00,131,32
149,2017-11-14,Tue,8:00,188,32
89,2017-11-14,Tue,9:30,351,32
125,2017-11-14,Tue,10:00,200,39
90,2017-11-14,Tue,11:30,216,39
33,2017-11-14,Tue,14:00,366,39
41,2017-11-14,Tue,8:00,237,39
91,2017-11-14,Tue,8:00,127,39
42,2017-11-14,Tue,9:30,152,39
93,2017-11-15,Wed,10:00,348,4
37,2017-11-15,Wed,12:00,180,4
27,2017-11-15,Wed,6:00,121,4
29,2017-11-15,Wed,6:00,192,4
93,2017-11-15,Wed,7:30,117,4
136,2017-11-15,Wed,7:30,209,4
37,2017-11-15,Wed,8:00,113,4
134,2017-11-15,Wed,9:30,255,4
27,2017-11-15,Wed,9:30,178,4
29,2017-11-15,Wed,9:30,342,4
38,2017-11-15,Wed,9:30,341,4
109,2017-11-15,Wed,10:00,248,11
111,2017-11-15,Wed,10:00,50,11
110,2017-11-15,Wed,11:30,285,11
45,2017-11-15,Wed,13:30,154,11
106,2017-11-15,Wed,6:00,375,11
111,2017-11-15,Wed,6:00,192,11
109,2017-11-15,Wed,7:30,69,11
119,2017-11-15,Wed,7:30,506,11
95,2017-11-15,Wed,8:00,111,11
108,2017-11-15,Wed,8:00,278,11
45,2017-11-15,Wed,9:30,219,11
110,2017-11-15,Wed,9:30,89,11
77,2017-11-15,Wed,16:00,134,16
34,2017-11-15,Wed,6:00,185,16
7,2017-11-15,Wed,7:30,336,16
12,2017-11-15,Wed,7:30,538,16
129,2017-11-15,Wed,9:30,159,16
34,2017-11-15,Wed,9:30,211,16
20,2017-11-15,Wed,11:30,259,19
22,2017-11-15,Wed,11:30,174,19
103,2017-11-15,Wed,11:30,152,19
145,2017-11-15,Wed,12:00,127,19
94,2017-11-15,Wed,16:00,279,19
1,2017-11-15,Wed,6:00,324,19
20,2017-11-15,Wed,6:00,264,19
99,2017-11-15,Wed,6:00,133,19
23,2017-11-15,Wed,7:30,286,19
84,2017-11-15,Wed,8:00,294,19
113,2017-11-15,Wed,8:00,252,19
43,2017-11-15,Wed,9:30,302,19
94,2017-11-15,Wed,9:30,392,19
145,2017-11-15,Wed,9:30,114,19
21,2017-11-15,Wed,10:00,106,21
21,2017-11-15,Wed,11:30,62,21
36,2017-11-15,Wed,11:30,370,21
124,2017-11-15,Wed,11:30,134,21
133,2017-11-15,Wed,12:00,189,21
91,2017-11-15,Wed,16:00,149,21
124,2017-11-15,Wed,8:00,176,21
135,2017-11-15,Wed,8:00,220,21
133,2017-11-15,Wed,9:30,169,21
92,2017-11-15,Wed,11:30,95,29
92,2017-11-15,Wed,17:30,261,29
122,2017-11-15,Wed,7:30,302,29
5,2017-11-15,Wed,8:00,301,29
144,2017-11-15,Wed,10:00,340,30
17,2017-11-15,Wed,10:00,295,30
11,2017-11-15,Wed,7:30,151,30
17,2017-11-15,Wed,7:30,164,30
130,2017-11-15,Wed,7:30,172,30
11,2017-11-15,Wed,9:30,257,30
9,2017-11-15,Wed,10:00,351,32
89,2017-11-15,Wed,11:30,384,32
2,2017-11-15,Wed,5:30,150,32
3,2017-11-15,Wed,6:00,152,32
13,2017-11-15,Wed,6:00,156,32
9,2017-11-15,Wed,7:30,173,32
150,2017-11-15,Wed,7:30,309,32
127,2017-11-15,Wed,8:00,196,32
149,2017-11-15,Wed,8:00,327,32
89,2017-11-15,Wed,9:30,122,32
3,2017-11-15,Wed,9:30,241,32
13,2017-11-15,Wed,9:30,178,32
91,2017-11-15,Wed,10:00,362,39
90,2017-11-15,Wed,11:30,328,39
123,2017-11-15,Wed,11:30,151,39
90,2017-11-15,Wed,18:00,88,39
91,2017-11-15,Wed,18:00,189,39
125,2017-11-15,Wed,5:30,172,39
33,2017-11-15,Wed,9:30,380,39
134,2017-11-16,Thu,10:00,145,4
29,2017-11-16,Thu,14:00,227,4
93,2017-11-16,Thu,14:00,294,4
27,2017-11-16,Thu,16:00,218,4
136,2017-11-16,Thu,7:30,466,4
93,2017-11-16,Thu,9:30,291,4
109,2017-11-16,Thu,10:00,124,11
111,2017-11-16,Thu,10:00,250,11
106,2017-11-16,Thu,11:30,624,11
119,2017-11-16,Thu,11:30,147,11
37,2017-11-16,Thu,14:00,155,11
109,2017-11-16,Thu,14:00,298,11
110,2017-11-16,Thu,14:00,130,11
119,2017-11-16,Thu,14:00,77,11
111,2017-11-16,Thu,15:30,48,11
111,2017-11-16,Thu,17:30,34,11
111,2017-11-16,Thu,17:30,47,11
108,2017-11-16,Thu,6:00,265,11
119,2017-11-16,Thu,6:00,166,11
95,2017-11-16,Thu,7:30,165,11
110,2017-11-16,Thu,8:00,300,11
106,2017-11-16,Thu,9:30,92,11
119,2017-11-16,Thu,9:30,139,11
129,2017-11-16,Thu,10:00,373,16
34,2017-11-16,Thu,14:00,230,16
12,2017-11-16,Thu,15:30,317,16
112,2017-11-16,Thu,10:00,268,19
114,2017-11-16,Thu,10:00,199,19
94,2017-11-16,Thu,14:00,149,19
23,2017-11-16,Thu,15:30,147,19
20,2017-11-16,Thu,16:00,355,19
117,2017-11-16,Thu,17:30,176,19
118,2017-11-16,Thu,17:30,183,19
1,2017-11-16,Thu,18:00,327,19
94,2017-11-16,Thu,7:30,114,19
145,2017-11-16,Thu,8:00,411,19
44,2017-11-16,Thu,8:00,251,19
124,2017-11-16,Thu,10:00,153,21
21,2017-11-16,Thu,15:30,215,21
95,2017-11-16,Thu,6:00,43,21
95,2017-11-16,Thu,6:00,53,21
97,2017-11-16,Thu,8:00,194,21
124,2017-11-16,Thu,8:00,122,21
133,2017-11-16,Thu,8:00,259,21
135,2017-11-16,Thu,8:00,164,21
45,2017-11-16,Thu,9:30,116,21
5,2017-11-16,Thu,16:00,81,29
92,2017-11-16,Thu,16:00,323,29
92,2017-11-16,Thu,9:30,187,29
150,2017-11-16,Thu,9:30,91,29
101,2017-11-16,Thu,10:00,58,30
101,2017-11-16,Thu,11:30,49,30
17,2017-11-16,Thu,14:00,287,30
11,2017-11-16,Thu,15:30,80,30
144,2017-11-16,Thu,7:30,260,30
